Date,Time,Call OI,Put OI,Difference_in_OI,Nifty Spot,SP1_Call,SP2_Call,SP3_Call,SP4_Call,SP5_Call,SP6_Call,SP1_Call_Price_,SP2_Call_Price,SP3_Call_Price,SP4_Call_Price,SP5_Call_Price,SP6_Call_Price,SP1_Call_IV,SP2_Call_IV,SP3_Call_IV,SP4_Call_IV,SP5_Call_IV,SP6_Call_IV,SP1_Put,SP2_Put,SP3_Put,SP4_Put,SP5_Put,SP6_Put,SP1_Put_Price_,SP2_Put_Price,SP3_Put_Price,SP4_Put_Price,SP5_Put_Price,SP6_Put_Price,SP1_Put_IV,SP2_Put_IV,SP3_Put_IV,SP4_Put_IV,SP5_Put_IV,SP6_Put_IV
3/1/2022,9:15,155677,187870,32193,17473.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,9:20,202130,243758,41628,17439.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,9:25,218968,260684,41716,17462.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,9:30,236760,284548,47788,17462.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,9:35,250681,291946,41265,17473.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,9:40,259520,302304,42784,17463.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,9:45,264423,310116,45693,17484.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,9:50,270771,317470,46699,17493.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,9:55,269059,319993,50934,17497.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,10:00,265612,325565,59953,17496.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,10:05,269273,337398,68125,17493.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,10:10,273825,346721,72896,17498.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,10:15,275812,354390,78578,17491.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,10:20,274759,358033,83274,17509.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,10:25,278648,361947,83299,17512.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,10:30,268699,330165,61466,17519.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,10:35,272210,341368,69158,17507.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,10:40,269105,345802,76697,17510.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,10:45,271599,348524,76925,17509.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,10:50,275416,356702,81286,17512.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,10:55,279328,363774,84446,17517.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,11:00,281661,366930,85269,17516.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,11:05,281666,368979,87313,17511.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,11:10,283279,375449,92170,17527.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,11:15,289330,379306,89976,17525.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,11:20,285415,382383,96968,17526.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,11:25,287600,385501,97901,17523.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,11:30,287443,388061,100618,17518.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,11:35,287662,391193,103531,17519.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,11:40,287650,393697,106047,17527.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,11:45,289407,394254,104847,17524.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,11:50,290438,394417,103979,17527.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,11:55,293817,397871,104054,17531.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,12:00,295536,399244,103708,17519.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,12:05,295355,401459,106104,17518.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,12:10,298223,403103,104880,17524.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,12:15,297191,402664,105473,17537.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,12:20,297396,405581,108185,17543.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,12:25,287331,409317,121986,17545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,12:30,287632,415981,128349,17550.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,12:35,274208,408148,133940,17561.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,12:40,275009,409750,134741,17566.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,12:45,272660,411226,138566,17573.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,12:50,264656,409008,144352,17568.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,12:55,267854,414883,147029,17570.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,13:00,269132,417171,148039,17572.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,13:05,272435,418772,146337,17572.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,13:10,272081,419884,147803,17575.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,13:15,273446,421771,148325,17580.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,13:20,273655,422924,149269,17584.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,13:25,272165,422273,150108,17580.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,13:30,275933,425048,149115,17579.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,13:35,277178,427819,150641,17572.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,13:40,279981,429707,149726,17575.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,13:45,284473,432163,147690,17588.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,13:50,284587,433151,148564,17591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,13:55,282828,432880,150052,17592.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,14:00,283544,433263,149719,17595.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,14:05,285585,376113,90528,17604.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,14:10,285273,376997,91724,17611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,14:15,285413,377344,91931,17616.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,14:20,284207,375510,91303,17624.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,14:25,278770,369587,90817,17622.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,14:30,279332,366159,86827,17637.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,14:35,278766,363908,85142,17630.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,14:40,270447,361110,90663,17634.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,14:45,273837,361192,87355,17615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,14:50,275638,361851,86213,17615.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,14:55,276697,356965,80268,17612.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,15:00,278254,355362,77108,17632.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,15:05,279055,352448,73393,17624.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,15:10,274328,347995,73667,17622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,15:15,273748,344896,71148,17628.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,15:20,270965,340403,69438,17624.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,15:25,270316,334214,63898,17635.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,15:30,269995,329086,59091,17637.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,15:35,268099,318334,50235,17637.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,9:21,305800,289099,16701,17692.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,9:26,315106,263127,51979,17703.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,9:31,325901,276891,49010,17701.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,9:36,360264,323665,36599,17669.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,9:41,353693,358212,4519,17624.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,9:46,379088,319919,59169,17671.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,9:51,388586,323849,64737,17673.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,9:56,396937,332644,64293,17681.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,10:01,384908,296008,88900,17700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,10:06,393152,339904,53248,17698.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,10:11,383387,311433,71954,17711.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,10:16,375937,319369,56568,17715.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,10:21,377113,325592,51521,17731.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,10:26,372780,328182,44598,17706.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,10:31,384713,334605,50108,17711.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,10:36,388505,336159,52346,17722.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,10:41,391434,342008,49426,17713.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,10:46,392787,343992,48795,17705.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,10:51,396186,360550,35636,17687.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,10:56,397628,345845,51783,17707.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,11:01,401918,349361,52557,17711.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,11:06,403914,354184,49730,17716.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,11:11,405557,356773,48784,17704.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,11:16,411271,359108,52163,17700.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,11:21,417370,369992,47378,17699.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,11:26,420329,370598,49731,17670.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,11:31,421958,364256,57702,17682.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,11:36,427218,366119,61099,17691.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,11:41,425847,368204,57643,17696.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,11:46,422723,357419,65304,17709.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,11:51,422719,361500,61219,17707.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,11:56,422993,363245,59748,17713.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,12:01,422386,367483,54903,17712.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,12:06,422539,373271,49268,17712.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,12:11,418562,377462,41100,17726.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,12:16,418029,380430,37599,17732.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,12:21,415089,382348,32741,17727.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,12:26,415081,384631,30450,17723.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,12:31,414371,392417,21954,17725.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,12:36,413403,396506,16897,17732.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,12:41,417895,396597,21298,17731.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,12:46,421028,402125,18903,17741.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,12:51,419943,402903,17040,17725.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,12:56,420987,402802,18185,17724.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,13:01,418160,398368,19792,17732.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,13:06,407958,395826,12132,17730.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,13:11,406312,399643,6669,17724.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,13:16,407287,396604,10683,17706.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,13:21,407667,392215,15452,17705.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,13:26,410614,389383,21231,17717.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,13:31,411075,391062,20013,17716.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,13:36,403233,393835,9398,17706.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,13:41,398489,388546,9943,17696.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,13:46,404244,385756,18488,17685.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,13:51,413889,378856,35033,17675.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,13:56,425520,376891,48629,17702.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,14:01,428271,379635,48636,17710.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,14:06,425166,382589,42577,17723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,14:11,420625,386906,33719,17729.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,14:16,424276,396355,27921,17727.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,14:21,431651,400447,31204,17735.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,14:26,431786,402092,29694,17741.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,14:31,428782,403344,25438,17742.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,14:37,421287,407518,13769,17747.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,14:42,487535,402773,84762,17762.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,14:47,458133,401496,56637,17777.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,14:52,448305,407989,40316,17772.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,14:57,447431,409653,37778,17775.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,15:02,442772,405844,36928,17786.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,15:07,434616,404673,29943,17791.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,15:12,426106,405141,20965,17792.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,15:17,426943,400517,26426,17795.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,15:22,398316,321164,77152,17820.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,15:27,385683,315476,70207,17817.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,15:32,386476,307153,79323,17809.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,9:20,405655,373000,32655,17793.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,9:25,440885,366054,74831,17814.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,9:30,475388,407422,67966,17824.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,9:35,482771,434205,48566,17795.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,9:40,494194,435123,59071,17770.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,9:45,516540,428596,87944,17782.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,9:50,547770,415718,132052,17824.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,9:55,543682,425375,118307,17813.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,10:00,547654,430374,117280,17831.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,10:05,537579,435170,102409,17838.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,10:10,541478,434824,106654,17835.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,10:15,537694,439338,98356,17849.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,10:20,539836,445153,94683,17847.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,10:25,541765,447809,93956,17834.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,10:30,547615,448247,99368,17830.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,10:35,547232,447003,100229,17833.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,10:40,549716,449376,100340,17821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,10:45,555038,449474,105564,17823.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,10:50,558504,449699,108805,17814.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,10:55,562109,445629,116480,17810.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,11:00,527971,449355,78616,17791.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,11:05,580373,431719,148654,17807.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,11:10,583041,433099,149942,17810.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,11:15,589930,435128,154802,17804.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,11:20,554437,444120,110317,17793.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,11:25,600275,439183,161092,17822.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,11:30,580118,443596,136522,17846.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,11:35,571151,454286,116865,17835.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,11:40,573051,457383,115668,17837.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,11:45,579919,461657,118262,17838.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,11:50,580588,463631,116957,17826.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,11:55,582365,467245,115120,17842.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,12:00,578788,473517,105271,17846.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,12:05,578963,482104,96859,17847.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,12:10,579197,481985,97212,17849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,12:15,541439,473724,67715,17862.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,12:20,520023,473025,46998,17869.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,12:37,518540,487567,30973,17884.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,12:42,498361,480876,17485,17884.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,12:47,494313,485618,8695,17893.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,12:52,493886,489290,4596,17892.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,12:57,454000,443332,10668,17912.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,13:02,447400,441658,5742,17906.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,13:07,455877,446171,9706,17906.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,13:12,462634,442391,20243,17917.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,13:17,457429,443146,14283,17925.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,13:22,454028,445787,8241,17914.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,13:27,456488,439133,17355,17904.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,13:32,463735,442378,21357,17910.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
